"MONTH","YEAR","ave_precip_mo","ave_mo_t","opium_t","mj_t","coca_t","fips"
5,1997,1.75591397849462,21.3903225806452,22.3333333333333,29.6666666666667,20.6666666666667,"CH"
5,1998,2.55913978494624,19.9774193548387,27.6666666666667,30.6666666666667,21,"CH"
5,1999,2.03763440860215,20.7887096774194,27,30.6666666666667,26.3333333333333,"CH"
5,2000,2.39354838709677,21.9069892473118,21.6666666666667,30.6666666666667,23.3333333333333,"CH"
5,2001,0.979569892473118,21.6349462365591,23.6666666666667,29,24,"CH"
5,2002,3.38279569892473,19.8548387096774,27.6666666666667,31,22,"CH"
5,2003,2.60967741935484,20.858064516129,27.3333333333333,31,25.6666666666667,"CH"
5,2004,3.11505376344086,20.4881720430108,24.6666666666667,30.6666666666667,22,"CH"
5,2005,2.90430107526882,20.8876344086021,24.3333333333333,30.6666666666667,24.6666666666667,"CH"
5,2006,2.15268817204301,21.1010752688172,22.6666666666667,30.6666666666667,20,"CH"
5,2007,1.91397849462366,22.4865591397849,19.3333333333333,29.3333333333333,21.3333333333333,"CH"
5,2008,1.85161290322581,21.3591397849462,21.3333333333333,30.6666666666667,21.3333333333333,"CH"
5,2009,2.53548387096774,20.5112903225806,28,30.6666666666667,26.6666666666667,"CH"
5,2010,2.38924731182796,20.1456989247312,27.3333333333333,31,24,"CH"
5,2011,2.43333333333333,19.6838709677419,26.3333333333333,29.3333333333333,17,"CH"
5,2012,2.52043010752688,21.0688172043011,24,31,24.6666666666667,"CH"
5,2013,6.37592592592593,21.6149122807018,7,7.33333333333333,6.33333333333333,"CH"
5,2014,4.41413043478261,20.3702069716776,13.6666666666667,17.3333333333333,11.6666666666667,"CH"
5,2015,5.08268580542265,19.7193181818182,8.66666666666667,11,6.66666666666667,"CH"
5,2016,5.99581447963801,17.9763157894737,6,6.33333333333333,3,"CH"
5,2017,5.98481481481481,20.9047619047619,5,7,4.33333333333333,"CH"
5,2018,5.05757716049383,20.6194444444444,4.33333333333333,6,5.33333333333333,"CH"
6,1970,2.83222222222222,22.4788888888889,18.6666666666667,29.6666666666667,22.3333333333333,"CH"
6,1971,5.61777777777778,23.2822222222222,16,27.3333333333333,22.3333333333333,"CH"
6,1972,3.27333333333333,24.7172222222222,9.33333333333333,24.3333333333333,15.3333333333333,"CH"
6,1973,4.52666666666667,22.5922222222222,19.3333333333333,29,23.6666666666667,"CH"
6,1974,2.43111111111111,23.3566666666667,15.6666666666667,27.3333333333333,18.3333333333333,"CH"
6,1975,4.39,23.4483333333333,16,28,24.3333333333333,"CH"
6,1976,2.79777777777778,22.8211111111111,17,29,22.3333333333333,"CH"
6,1977,2.39333333333333,23.2066666666667,16,28,22.6666666666667,"CH"
6,1978,2.51555555555556,24.2083333333333,12.6666666666667,24.3333333333333,19.6666666666667,"CH"
6,1979,5.06777777777778,24.1077777777778,11.3333333333333,26,15.6666666666667,"CH"
6,1980,5.69222222222222,23.4138888888889,15,27.3333333333333,22,"CH"
6,1981,3.23888888888889,24.0616666666667,12.6666666666667,25.6666666666667,18.6666666666667,"CH"
6,1982,3.06888888888889,23.18,15.3333333333333,28.3333333333333,23,"CH"
6,1983,4.64555555555556,23.4127777777778,14.3333333333333,29.6666666666667,23.3333333333333,"CH"
6,1984,3.39777777777778,23.7966666666667,12.6666666666667,26.3333333333333,19,"CH"
6,1985,2.34666666666667,22.9905555555556,16.3333333333333,29.3333333333333,22,"CH"
6,1986,3.16444444444444,23.9905555555556,12.6666666666667,26,20.6666666666667,"CH"
6,1987,3.76666666666667,22.3644444444444,20.3333333333333,29,25.3333333333333,"CH"
6,1988,3.05111111111111,24.2516666666667,11.3333333333333,26,18.3333333333333,"CH"
6,1989,4.93333333333333,23.0111111111111,17.3333333333333,29.3333333333333,23,"CH"
6,1990,2.59555555555556,24.0944444444444,12,24.6666666666667,18.3333333333333,"CH"
6,1991,4.8,24.0377777777778,13.3333333333333,26.3333333333333,20,"CH"
6,1992,3.06333333333333,23.0361111111111,18.3333333333333,27,23.3333333333333,"CH"
6,1993,4.47,24.0116666666667,13.6666666666667,26.6666666666667,20,"CH"
6,1994,3.55333333333333,24.06,13.3333333333333,26.6666666666667,20.3333333333333,"CH"
6,1995,4.97555555555556,24.005,13,27.3333333333333,20,"CH"
6,1996,4.38888888888889,24.01,12.3333333333333,25.6666666666667,17,"CH"
6,1997,1.64111111111111,24.2444444444444,8.66666666666667,24,13,"CH"
6,1998,2.21555555555556,24.5722222222222,10.3333333333333,22.6666666666667,14.6666666666667,"CH"
6,1999,5.94888888888889,23.9588888888889,12.6666666666667,25.6666666666667,20,"CH"
6,2000,3.05222222222222,24.64,10.3333333333333,25.3333333333333,17.6666666666667,"CH"
6,2001,3.15555555555556,24.8716666666667,8.66666666666667,25,15,"CH"
6,2002,4.53777777777778,24.9983333333333,7.66666666666667,22.3333333333333,12,"CH"
6,2003,4.57444444444444,24.3344444444444,8.33333333333333,26,15,"CH"
6,2004,3.77333333333333,23.9877777777778,14.6666666666667,24,18,"CH"
6,2005,2.82111111111111,25.9305555555556,7,19,11.6666666666667,"CH"
6,2006,1.74111111111111,25.3938888888889,9.33333333333333,20.6666666666667,13.6666666666667,"CH"
6,2007,2.53333333333333,24.4577777777778,11.3333333333333,24.3333333333333,16.3333333333333,"CH"
6,2008,4.52777777777778,23.36,12.3333333333333,27.3333333333333,21.3333333333333,"CH"
6,2009,3.35777777777778,25.2644444444444,9.33333333333333,22,15,"CH"
6,2010,2.55777777777778,23.6094444444444,14.6666666666667,25.3333333333333,18.3333333333333,"CH"
6,2011,4.27666666666667,24.225,11.3333333333333,27.3333333333333,18.6666666666667,"CH"
6,2012,1.85777777777778,24.31,12.6666666666667,24,16,"CH"
6,2013,7.07052287581699,22.6248366013072,4,7,6.33333333333333,"CH"
6,2014,6.06962962962963,23.9786764705882,6.33333333333333,17,10.6666666666667,"CH"
6,2015,6.82655971479501,22.4,5,7,6,"CH"
6,2016,8.04637723387723,22.5973684210526,5,6.33333333333333,5.66666666666667,"CH"
6,2017,5.08888888888889,23.3675,3.33333333333333,6,4.66666666666667,"CH"
6,2018,7.06551282051282,26.475,2,5,3.66666666666667,"CH"
7,1970,5.38172043010753,25.8193548387097,5.33333333333333,21,10,"CH"
7,1971,2.17634408602151,27.2860215053763,4.33333333333333,13,7.33333333333333,"CH"
7,1972,3.63763440860215,25.6295698924731,8,21,13.3333333333333,"CH"
7,1973,3.20537634408602,25.5860215053763,7,20,12,"CH"
7,1974,4.40322580645161,25.6424731182796,6.33333333333333,22.3333333333333,13.3333333333333,"CH"
7,1975,3.40967741935484,26.2435483870968,4.66666666666667,18.6666666666667,8.33333333333333,"CH"
7,1976,2.79462365591398,24.5854838709677,13.3333333333333,24,19.3333333333333,"CH"
7,1977,4.32043010752688,26.2376344086022,4.33333333333333,19.6666666666667,11.6666666666667,"CH"
7,1978,2.46021505376344,26.594623655914,5.66666666666667,18,10.6666666666667,"CH"
7,1979,5.33978494623656,25.3215053763441,8.33333333333333,23.3333333333333,14.3333333333333,"CH"
7,1980,5.65161290322581,25.3274193548387,6,23.6666666666667,14.6666666666667,"CH"
7,1981,4.43118279569893,26.7510752688172,3,15.3333333333333,7.66666666666667,"CH"
7,1982,6.20430107526882,24.8252688172043,10,25.3333333333333,17.6666666666667,"CH"
7,1983,4.03225806451613,25.4978494623656,6,23,15,"CH"
7,1984,4.43118279569892,25.6650537634409,4.33333333333333,23,13,"CH"
7,1985,6.13763440860215,25.7564516129032,6,21,13.3333333333333,"CH"
7,1986,6.29354838709677,24.9881720430108,9.33333333333333,24,16,"CH"
7,1987,4.01720430107527,25.5252688172043,6.66666666666667,23.3333333333333,12.6666666666667,"CH"
7,1988,3.5258064516129,26.6650537634409,5.33333333333333,18,10,"CH"
7,1989,3.84731182795699,25.3763440860215,9.33333333333333,23,15,"CH"
7,1990,4.36666666666667,26.2666666666667,5.66666666666667,19.6666666666667,12,"CH"
7,1991,9.14623655913979,26.7849462365591,5.33333333333333,16.3333333333333,10,"CH"
7,1992,3.37311827956989,25.7,6.33333333333333,22.6666666666667,14,"CH"
7,1993,4.03978494623656,25.1908602150538,6.33333333333333,25,16,"CH"
7,1994,3.63440860215054,27.3817204301075,1,14.6666666666667,4.66666666666667,"CH"
7,1995,2.95591397849462,26.0317204301075,7.33333333333333,19,11.6666666666667,"CH"
7,1996,6.09032258064516,26.0311827956989,5.33333333333333,19,10.3333333333333,"CH"
7,1997,3.83978494623656,27.4311827956989,0.666666666666667,13.3333333333333,6.33333333333333,"CH"
7,1998,4.33225806451613,26.9172043010753,2.66666666666667,16.6666666666667,7.66666666666667,"CH"
7,1999,2.18817204301075,26.0209677419355,6,20,11,"CH"
7,2000,2.71290322580645,28.2290322580645,1.33333333333333,9,3.33333333333333,"CH"
7,2001,2.03978494623656,27.9381720430108,1.33333333333333,11,4.66666666666667,"CH"
7,2002,1.94086021505376,27.5456989247312,1.33333333333333,13,4.66666666666667,"CH"
7,2003,5.06989247311828,26.5639784946237,3.33333333333333,19.6666666666667,9.66666666666667,"CH"
7,2004,2.7741935483871,26.5247311827957,7,18,10,"CH"
7,2005,3.82688172043011,27.2301075268817,3,13.6666666666667,6.33333333333333,"CH"
7,2006,5.86774193548387,27.6720430107527,3.33333333333333,13,5.33333333333333,"CH"
7,2007,4.39032258064516,26.6155913978495,1.66666666666667,19.6666666666667,7,"CH"
7,2008,5.16236559139785,26.452688172043,3.66666666666667,18,9,"CH"
7,2009,3.76666666666667,26.4881720430108,2.66666666666667,20,9.33333333333333,"CH"
7,2010,3.24623655913978,27.1924731182796,2,14.6666666666667,6.33333333333333,"CH"
7,2011,3.30215053763441,26.055376344086,5.66666666666667,21,11,"CH"
7,2012,3.09569892473118,26.8951612903226,3.66666666666667,18.6666666666667,8.66666666666667,"CH"
7,2013,14.6069047619048,26.25,1.33333333333333,6.33333333333333,4,"CH"
7,2014,8.72650793650794,26.4337698412698,2,12,4.33333333333333,"CH"
7,2015,6.90462962962963,25.2019444444444,2.66666666666667,6.66666666666667,4.33333333333333,"CH"
7,2016,15.3736111111111,24.8421052631579,1.33333333333333,5.66666666666667,3.33333333333333,"CH"
7,2017,6.31875843454791,25.2083333333333,1.33333333333333,4.66666666666667,2.66666666666667,"CH"
7,2018,10.7800802139037,25.5151515151515,0.666666666666667,6.33333333333333,2.66666666666667,"CH"
8,1970,3.49247311827957,25.344623655914,8.33333333333333,22,12,"CH"
8,1971,4.03763440860215,25.202688172043,9.33333333333333,23.3333333333333,13,"CH"
8,1972,3.97849462365591,25.1569892473118,10.3333333333333,17.6666666666667,11.3333333333333,"CH"
8,1973,2.64408602150538,25.8043010752688,8.33333333333333,17,12,"CH"
8,1974,3.23118279569892,24.5220430107527,13,23.6666666666667,19,"CH"
8,1975,6.46666666666667,26.1301075268817,3.33333333333333,19,9.33333333333333,"CH"
8,1976,3.92795698924731,23.8021505376344,16,22.3333333333333,17.6666666666667,"CH"
8,1977,4.33225806451613,24.5548387096774,12,25,21.3333333333333,"CH"
8,1978,3.39462365591398,25.6456989247312,10.3333333333333,17,11.3333333333333,"CH"
8,1979,3.19032258064516,24.7849462365591,12,21.3333333333333,16,"CH"
8,1980,5.4,24.2150537634409,10.3333333333333,30.3333333333333,21.3333333333333,"CH"
8,1981,3.50215053763441,24.9268817204301,13,22,16.6666666666667,"CH"
8,1982,4.91827956989247,24.6096774193548,10.6666666666667,23.3333333333333,19.3333333333333,"CH"
8,1983,3.60967741935484,24.8236559139785,10.3333333333333,22.6666666666667,16,"CH"
8,1984,6.17311827956989,25.0806451612903,11.6666666666667,20.6666666666667,14.3333333333333,"CH"
8,1985,3.50752688172043,25.5537634408602,6.33333333333333,19.6666666666667,15,"CH"
8,1986,2.23333333333333,24.6322580645161,12.6666666666667,24.3333333333333,17.6666666666667,"CH"
8,1987,4.00430107526882,25.3666666666667,9,20.3333333333333,14.6666666666667,"CH"
8,1988,4.59247311827957,24.2844086021505,12.6666666666667,25,17.3333333333333,"CH"
8,1989,4.05483870967742,24.55,9,25.6666666666667,16.3333333333333,"CH"
8,1990,3.4752688172043,25.3510752688172,9,20.6666666666667,15,"CH"
8,1991,3.43870967741935,26.0327956989247,3,21.3333333333333,7,"CH"
8,1992,3.29569892473118,24.7123655913978,11.3333333333333,24.3333333333333,17.3333333333333,"CH"
8,1993,4.08172043010753,24.252688172043,13,27.6666666666667,19.6666666666667,"CH"
8,1994,3.35483870967742,26.5962365591398,4,17.6666666666667,10.3333333333333,"CH"
8,1995,3.01612903225806,25.4086021505376,9.66666666666667,21.3333333333333,16,"CH"
8,1996,2.68279569892473,25.658064516129,10.3333333333333,17.6666666666667,11.3333333333333,"CH"
8,1997,3.22903225806452,26.7634408602151,2.33333333333333,16,7.33333333333333,"CH"
8,1998,4.56344086021505,25.4564516129032,10,23,14.3333333333333,"CH"
8,1999,4.0494623655914,25.3231182795699,7.66666666666667,21.6666666666667,16,"CH"
8,2000,4.6763440860215,25.3451612903226,7.33333333333333,23.6666666666667,13.6666666666667,"CH"
8,2001,2.38602150537634,25.3752688172043,8.33333333333333,22,13,"CH"
8,2002,4.21505376344086,25.6241935483871,8.33333333333333,20.6666666666667,14,"CH"
8,2003,4.38602150537634,25.3010752688172,10.6666666666667,23,15.3333333333333,"CH"
8,2004,6.00322580645161,25.3672043010753,9.33333333333333,19.6666666666667,15.3333333333333,"CH"
8,2005,4.05591397849462,24.8978494623656,10.6666666666667,24,17.3333333333333,"CH"
8,2006,3.11075268817204,26.8682795698925,5.33333333333333,15.3333333333333,9.33333333333333,"CH"
8,2007,3.13655913978495,26.3849462365591,2.66666666666667,18.3333333333333,9.33333333333333,"CH"
8,2008,6.07096774193548,25.1844086021505,9.66666666666667,22.3333333333333,14,"CH"
8,2009,5.17096774193548,25.0865591397849,7.66666666666667,24,13.3333333333333,"CH"
8,2010,4.68387096774194,25.4634408602151,10.3333333333333,21,17.6666666666667,"CH"
8,2011,3.96666666666667,25.7715053763441,7.33333333333333,20.3333333333333,12,"CH"
8,2012,4.00537634408602,25.4682795698925,8.33333333333333,21,13,"CH"
8,2013,10.5658543417367,25.8171568627451,1.66666666666667,6,4,"CH"
8,2014,6.74392482517482,24.589834881321,7.33333333333333,15,11.3333333333333,"CH"
8,2015,7.70711484593838,24.5,3,6.66666666666667,5,"CH"
8,2016,8.06333333333333,23.534375,2.33333333333333,5,3.33333333333333,"CH"
8,2017,8.77471929824561,23.2285714285714,2.33333333333333,4.66666666666667,3,"CH"
8,2018,8.73682992202729,25.7275,2.33333333333333,5,2.66666666666667,"CH"
9,1970,3.66888888888889,19.7888888888889,24.3333333333333,28.3333333333333,13,"CH"
9,1971,2.31111111111111,19.3033333333333,27,29.3333333333333,17.6666666666667,"CH"
9,1972,2.13,19.3411111111111,27.6666666666667,29.6666666666667,21.3333333333333,"CH"
9,1973,3.31111111111111,19.5911111111111,28.6666666666667,30,21.6666666666667,"CH"
9,1974,1.91888888888889,19.575,26.6666666666667,29.6666666666667,20,"CH"
9,1975,3.70555555555556,21.3216666666667,23,28,20,"CH"
9,1976,1.92,19.4522222222222,28.3333333333333,30,19.3333333333333,"CH"
9,1977,2.45222222222222,20.8116666666667,22.6666666666667,27.6666666666667,17.6666666666667,"CH"
9,1978,1.78,20.2827777777778,26,27.6666666666667,19.6666666666667,"CH"
9,1979,2.64444444444444,19.0661111111111,28.6666666666667,30,18.6666666666667,"CH"
9,1980,1.98888888888889,19.07,27.3333333333333,29.6666666666667,17.3333333333333,"CH"
9,1981,2.89666666666667,19.4222222222222,28.6666666666667,30,21.3333333333333,"CH"
9,1982,2.23,19.1338888888889,28.3333333333333,29.3333333333333,21,"CH"
9,1983,3.62444444444444,21.0122222222222,23.6666666666667,29.6666666666667,22.6666666666667,"CH"
9,1984,3.71555555555556,19.7788888888889,28,29,21,"CH"
9,1985,3.68666666666667,18.9561111111111,26.3333333333333,28.3333333333333,14.6666666666667,"CH"
9,1986,1.79888888888889,19.8288888888889,27,29.3333333333333,20.6666666666667,"CH"
9,1987,1.91111111111111,20.8255555555556,24.3333333333333,29.6666666666667,20.6666666666667,"CH"
9,1988,2.55777777777778,19.965,26.6666666666667,30,21,"CH"
9,1989,2.74888888888889,19.7283333333333,26.6666666666667,30,22.3333333333333,"CH"
9,1990,3.43111111111111,20.4305555555556,25.3333333333333,29,21.3333333333333,"CH"
9,1991,2.37111111111111,20.5083333333333,24.3333333333333,28.6666666666667,20,"CH"
9,1992,3.16222222222222,20.0472222222222,24.6666666666667,29.6666666666667,19.3333333333333,"CH"
9,1993,3.28666666666667,20.8966666666667,24.3333333333333,29.6666666666667,24.3333333333333,"CH"
9,1994,1.69888888888889,20.0966666666667,23.6666666666667,28,17,"CH"
9,1995,2.27666666666667,20.6322222222222,24.6666666666667,25.6666666666667,17.6666666666667,"CH"
9,1996,1.71222222222222,21.1994444444444,22.3333333333333,30,25,"CH"
9,1997,1.96777777777778,19.8016666666667,22,28,10.6666666666667,"CH"
9,1998,1.38555555555556,22.3833333333333,19.3333333333333,29.3333333333333,21.3333333333333,"CH"
9,1999,2.43111111111111,22.0861111111111,16.6666666666667,26.3333333333333,16.3333333333333,"CH"
9,2000,3.59777777777778,20.7827777777778,24,29,20.6666666666667,"CH"
9,2001,1.34444444444444,21.1027777777778,23.6666666666667,30,23.3333333333333,"CH"
9,2002,1.96888888888889,21.3811111111111,21.3333333333333,24.6666666666667,17,"CH"
9,2003,3.60888888888889,21.4805555555556,24,27.6666666666667,22.6666666666667,"CH"
9,2004,1.51444444444444,20.8633333333333,23.6666666666667,30,21,"CH"
9,2005,6.61888888888889,22.0383333333333,19.3333333333333,27.3333333333333,20.6666666666667,"CH"
9,2006,3.42222222222222,20.48,27,29.3333333333333,24,"CH"
9,2007,1.57444444444444,21.2327777777778,26,29.3333333333333,24.6666666666667,"CH"
9,2008,2.09222222222222,21.3405555555556,21,28.3333333333333,21.3333333333333,"CH"
9,2009,1.89222222222222,21.255,25,28.6666666666667,23.6666666666667,"CH"
9,2010,5.53444444444444,21.2316666666667,22,26.3333333333333,17.3333333333333,"CH"
9,2011,2.57444444444444,19.6772222222222,25,28,15.6666666666667,"CH"
9,2012,2.28222222222222,19.9855555555556,26.6666666666667,29.6666666666667,21,"CH"
9,2013,4.59971929824561,21.5766666666667,7.33333333333333,8.33333333333333,4.66666666666667,"CH"
9,2014,5.43184343434343,20.9228553921569,13.3333333333333,16.3333333333333,12.6666666666667,"CH"
9,2015,6.03648148148148,19.4025,5.66666666666667,5.66666666666667,3.66666666666667,"CH"
9,2016,9.55805860805861,18.3875,6.66666666666667,6.66666666666667,4.66666666666667,"CH"
9,2017,3.72585507246377,19.2261904761905,6.66666666666667,7,4.66666666666667,"CH"
9,2018,4.9958605664488,21.6464285714286,6,6,3,"CH"
10,1970,1.65161290322581,14.8139784946237,29,29,9.33333333333333,"CH"
10,1971,2.47741935483871,13.3048387096774,30,29.6666666666667,2.33333333333333,"CH"
10,1972,2.04193548387097,13.9967741935484,30,29.6666666666667,6.33333333333333,"CH"
10,1973,0.956989247311828,13.0629032258065,29.3333333333333,29.6666666666667,2.33333333333333,"CH"
10,1974,0.982795698924731,13.1903225806452,28.6666666666667,28.3333333333333,2,"CH"
10,1975,2.86451612903226,14.460752688172,29.6666666666667,30,5.66666666666667,"CH"
10,1976,1.40322580645161,14.2908602150538,29,28.6666666666667,6.66666666666667,"CH"
10,1977,1.70430107526882,15.7623655913978,31,30.3333333333333,11.3333333333333,"CH"
10,1978,1.05591397849462,14.1424731182796,29.6666666666667,30,5,"CH"
10,1979,0.565591397849462,15.1301075268817,31,31,5.33333333333333,"CH"
10,1980,1.35591397849462,14.6849462365591,29,28,10,"CH"
10,1981,2.17204301075269,12.1876344086022,28.6666666666667,28.3333333333333,0,"CH"
10,1982,0.91505376344086,16.0854838709677,30.6666666666667,30.6666666666667,11.6666666666667,"CH"
10,1983,4.80967741935484,14.3430107526882,29.6666666666667,30.6666666666667,5,"CH"
10,1984,1.06129032258065,14.308064516129,30.6666666666667,30.3333333333333,4,"CH"
10,1985,3.02365591397849,14.8086021505376,30.3333333333333,30,5.66666666666667,"CH"
10,1986,0.909677419354839,13.6043010752688,28.3333333333333,28.3333333333333,6,"CH"
10,1987,1.50537634408602,15.405376344086,27.3333333333333,29,10.3333333333333,"CH"
10,1988,1.07096774193548,14.3806451612903,31,30.6666666666667,5,"CH"
10,1989,0.829032258064516,15.2064516129032,31,31,8.66666666666667,"CH"
10,1990,0.678494623655914,15.3123655913978,31,31,6,"CH"
10,1991,0.479569892473118,14.155376344086,30,30,3.66666666666667,"CH"
10,1992,1.2247311827957,12.9102150537634,29,29.3333333333333,1,"CH"
